"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1125,50,0,0,"Dagmersellen LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1127,50,0,0,"Egolzwil LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1128,50,0,0,"Ettiswil LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1129,50,0,0,"Fischbach LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1131,50,0,0,"Grossdietwil LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1132,50,0,0,"Hergiswil bei Willisau LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1135,50,0,0,"Luthern LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1136,50,0,0,"Menznau LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1137,50,0,0,"Nebikon LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1139,50,0,0,"Pfaffnau LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1140,50,0,0,"Reiden LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1142,50,0,0,"Roggliswil LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1143,50,0,0,"Schötz LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1145,50,0,0,"Ufhusen LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1146,50,0,0,"Wauwil LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1147,50,0,0,"Wikon LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1150,50,0,0,"Zell LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1151,50,0,0,"Willisau LU","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1201,50,0,0,"Altdorf UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1202,50,0,0,"Andermatt UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1203,50,0,0,"Attinghausen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1205,50,0,0,"Bürglen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1206,50,0,0,"Erstfeld UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1207,50,0,0,"Flüelen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1208,50,0,0,"Göschenen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1209,50,0,0,"Gurtnellen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1210,50,0,0,"Hospental UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1211,50,0,0,"Isenthal UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1212,50,0,0,"Realp UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1213,50,0,0,"Schattdorf UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1214,50,0,0,"Seedorf UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1215,50,0,0,"Seelisberg UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1216,50,0,0,"Silenen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1217,50,0,0,"Sisikon UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1218,50,0,0,"Spiringen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1219,50,0,0,"Unterschächen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1220,50,0,0,"Wassen UR","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1301,50,0,0,"Einsiedeln SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1311,50,0,0,"Gersau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1321,50,0,0,"Feusisberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1322,50,0,0,"Freienbach SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1323,50,0,0,"Wollerau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1331,50,0,0,"Küssnacht SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1341,50,0,0,"Altendorf SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1342,50,0,0,"Galgenen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1343,50,0,0,"Innerthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1344,50,0,0,"Lachen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1345,50,0,0,"Reichenburg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1346,50,0,0,"Schübelbach SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1347,50,0,0,"Tuggen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1348,50,0,0,"Vorderthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1349,50,0,0,"Wangen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1361,50,0,0,"Alpthal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1362,50,0,0,"Arth SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1363,50,0,0,"Illgau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1364,50,0,0,"Ingenbohl SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1365,50,0,0,"Lauerz SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1366,50,0,0,"Morschach SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1367,50,0,0,"Muotathal SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1368,50,0,0,"Oberiberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1369,50,0,0,"Riemenstalden SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1370,50,0,0,"Rothenthurm SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1371,50,0,0,"Sattel SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1372,50,0,0,"Schwyz SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1373,50,0,0,"Steinen SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1374,50,0,0,"Steinerberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1375,50,0,0,"Unteriberg SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1401,50,0,0,"Alpnach OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1402,50,0,0,"Engelberg OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1403,50,0,0,"Giswil OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1404,50,0,0,"Kerns OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1405,50,0,0,"Lungern OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1406,50,0,0,"Sachseln OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1407,50,0,0,"Sarnen OW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1501,50,0,0,"Beckenried NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1502,50,0,0,"Buochs NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1503,50,0,0,"Dallenwil NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1504,50,0,0,"Emmetten NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1505,50,0,0,"Ennetbürgen NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1506,50,0,0,"Ennetmoos NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1507,50,0,0,"Hergiswil NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1508,50,0,0,"Oberdorf NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1509,50,0,0,"Stans NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1510,50,0,0,"Stansstad NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1511,50,0,0,"Wolfenschiessen NW","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1701,50,0,0,"Baar ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1702,50,0,0,"Cham ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1703,50,0,0,"Hünenberg ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1704,50,0,0,"Menzingen ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1705,50,0,0,"Neuheim ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1706,50,0,0,"Oberägeri ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1707,50,0,0,"Risch ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1708,50,0,0,"Steinhausen ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1709,50,0,0,"Unterägeri ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1710,50,0,0,"Walchwil ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
1711,50,0,0,"Zug ZG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
